ano,mes,data,regiao,uf,cidade,bairro,tipo_crime,periodo_dia,ocorrencias,vitimas,prisoes,renda_media,indice_violencia,nivel_risco
2020,6,2020-06-01,Norte,TO,Palmas,Zona Sul,Furto,Manhã,36,4,3,2007.75,52.5,Alto
2020,6,2020-06-01,Nordeste,BA,Salvador,Zona Norte,Furto,Tarde,40,4,4,1655.74,112.38,Crítico
2020,6,2020-06-01,Nordeste,BA,Feira de Santana,Zona Sul,Roubo,Manhã,29,4,2,2464.27,47.43,Alto
2020,6,2020-06-01,Nordeste,PE,Recife,Zona Sul,Tráfico,Manhã,29,3,1,3496.21,117.5,Alto
2020,6,2020-06-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Sul,Estelionato,Madrugada,36,5,1,3130.38,14.87,Médio
2020,6,2020-06-01,Nordeste,CE,Fortaleza,Periferia,Roubo,Tarde,24,4,1,2770.47,115.99,Médio
2020,6,2020-06-01,Nordeste,CE,Juazeiro do Norte,Zona Norte,Tráfico,Noite,38,2,0,2553.53,80.63,Crítico
2020,6,2020-06-01,Nordeste,MA,São Luís,Periferia,Violência doméstica,Madrugada,30,6,6,2060.76,55.53,Baixo
2020,6,2020-06-01,Nordeste,PB,João Pessoa,Zona Norte,Furto,Madrugada,32,2,2,2481.3,119.54,Crítico
2020,6,2020-06-01,Centro-Oeste,DF,Brasília,Centro,Tráfico,Manhã,28,2,3,1725.22,80.64,Médio
2020,6,2020-06-01,Centro-Oeste,GO,Goiânia,Periferia,Estelionato,Manhã,38,4,0,2980.66,23.15,Médio
2020,6,2020-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Sul,Furto,Noite,42,5,1,2017.6,92.21,Baixo
2020,6,2020-06-01,Centro-Oeste,MT,Cuiabá,Centro,Violência doméstica,Manhã,22,10,1,3145.42,30.6,Crítico
2020,6,2020-06-01,Centro-Oeste,MS,Campo Grande,Periferia,Roubo,Manhã,27,7,4,3400.85,60.83,Baixo
2020,6,2020-06-01,Sudeste,SP,São Paulo,Centro,Roubo,Tarde,30,9,2,2935.72,80.5,Crítico
2020,6,2020-06-01,Sudeste,SP,Campinas,Zona Norte,Tráfico,Noite,26,4,5,3595.73,44.54,Alto
2020,6,2020-06-01,Sudeste,SP,Ribeirão Preto,Zona Norte,Homicídio,Tarde,35,7,1,1886.46,103.97,Médio
2020,6,2020-06-01,Sudeste,RJ,Rio de Janeiro,Zona Sul,Violência doméstica,Noite,34,3,3,2441.6,62.55,Alto
2020,6,2020-06-01,Sudeste,RJ,Niterói,Periferia,Furto,Noite,25,5,4,1298.25,13.2,Baixo
2020,6,2020-06-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Tráfico,Manhã,20,3,2,3552.33,13.79,Médio
2020,6,2020-06-01,Sudeste,RJ,Petrópolis,Zona Sul,Roubo,Noite,31,6,5,2141.63,92.39,Médio
2020,6,2020-06-01,Sudeste,MG,Belo Horizonte,Zona Norte,Homicídio,Manhã,38,6,4,3114.91,54.32,Alto
2020,6,2020-06-01,Sudeste,MG,Uberlândia,Zona Norte,Estelionato,Tarde,17,4,1,3233.43,30.54,Médio
2020,6,2020-06-01,Sudeste,MG,Juiz de Fora,Zona Norte,Roubo,Noite,20,3,5,2898.06,39.75,Médio
2020,6,2020-06-01,Sudeste,ES,Vitória,Zona Sul,Furto,Madrugada,35,2,1,2308.5,60.7,Baixo
2020,6,2020-06-01,Sudeste,ES,Vila Velha,Zona Sul,Homicídio,Manhã,36,4,1,3161.91,23.35,Crítico
2020,6,2020-06-01,Sudeste,ES,Serra,Zona Sul,Violência doméstica,Madrugada,29,4,3,2013.54,59.85,Crítico
2020,6,2020-06-01,Sul,PR,Curitiba,Zona Sul,Homicídio,Madrugada,32,9,4,2465.5,100.74,Baixo
2020,6,2020-06-01,Sul,PR,Londrina,Zona Sul,Furto,Manhã,29,3,3,3064.41,24.81,Alto
2020,6,2020-06-01,Sul,SC,Florianópolis,Zona Norte,Homicídio,Manhã,27,5,1,2464.87,22.08,Médio
2020,6,2020-06-01,Sul,SC,Joinville,Periferia,Furto,Tarde,30,7,4,2466.03,70.31,Médio
2020,6,2020-06-01,Sul,RS,Porto Alegre,Centro,Tráfico,Manhã,29,9,2,4245.85,70.02,Baixo
2020,6,2020-06-01,Sul,RS,Caxias do Sul,Zona Norte,Violência doméstica,Tarde,25,8,7,2435.54,55.96,Baixo
2020,7,2020-07-01,Norte,AM,Manaus,Zona Norte,Tráfico,Madrugada,25,4,3,2440.25,12.29,Crítico
2020,7,2020-07-01,Norte,PA,Belém,Zona Sul,Roubo,Noite,27,4,0,2948.89,11.01,Alto
2020,7,2020-07-01,Norte,PA,Santarém,Zona Norte,Roubo,Manhã,31,5,3,3115.31,32.12,Baixo
2020,7,2020-07-01,Norte,RO,Porto Velho,Periferia,Tráfico,Madrugada,28,4,3,3043.13,51.41,Baixo
2020,7,2020-07-01,Norte,TO,Palmas,Centro,Estelionato,Tarde,25,6,3,2241.53,38.8,Baixo
2020,7,2020-07-01,Nordeste,BA,Salvador,Zona Sul,Roubo,Madrugada,23,4,3,3673.56,82.15,Crítico
2020,7,2020-07-01,Nordeste,BA,Feira de Santana,Zona Sul,Tráfico,Madrugada,27,7,1,3373.74,107.85,Alto
2020,7,2020-07-01,Nordeste,PE,Recife,Periferia,Homicídio,Manhã,29,9,2,2108.7,109.66,Crítico
2020,7,2020-07-01,Nordeste,PE,Jaboatão dos Guararapes,Periferia,Roubo,Noite,24,0,4,2467.66,11.55,Alto
2020,7,2020-07-01,Nordeste,CE,Fortaleza,Zona Norte,Tráfico,Tarde,38,3,7,2056.56,16.15,Alto
2020,7,2020-07-01,Nordeste,CE,Juazeiro do Norte,Centro,Homicídio,Tarde,37,2,4,2410.11,92.75,Crítico
2020,7,2020-07-01,Nordeste,MA,São Luís,Centro,Furto,Madrugada,31,7,5,2198.35,18.31,Médio
2020,7,2020-07-01,Nordeste,PB,João Pessoa,Zona Sul,Furto,Manhã,31,7,3,2592.1,113.8,Alto
2020,7,2020-07-01,Centro-Oeste,DF,Brasília,Centro,Roubo,Madrugada,34,9,4,2778.0,48.42,Baixo
2020,7,2020-07-01,Centro-Oeste,GO,Goiânia,Periferia,Homicídio,Manhã,26,5,3,2486.48,56.89,Alto
2020,7,2020-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Periferia,Roubo,Madrugada,36,3,2,2592.83,54.75,Crítico
2020,7,2020-07-01,Centro-Oeste,MT,Cuiabá,Centro,Estelionato,Noite,53,2,6,2387.66,60.63,Alto
2020,7,2020-07-01,Centro-Oeste,MS,Campo Grande,Zona Norte,Roubo,Noite,26,4,3,1166.22,29.51,Crítico
2020,7,2020-07-01,Sudeste,SP,São Paulo,Zona Sul,Furto,Noite,33,3,4,2488.12,70.88,Crítico
2020,7,2020-07-01,Sudeste,SP,Campinas,Zona Norte,Tráfico,Tarde,31,7,1,2435.84,111.89,Baixo
2020,7,2020-07-01,Sudeste,SP,Ribeirão Preto,Centro,Roubo,Manhã,21,3,5,2140.16,119.07,Médio
2020,7,2020-07-01,Sudeste,RJ,Rio de Janeiro,Centro,Tráfico,Madrugada,35,6,2,3133.48,25.28,Crítico
2020,7,2020-07-01,Sudeste,RJ,Niterói,Centro,Estelionato,Madrugada,32,3,0,2754.16,45.53,Alto
2020,7,2020-07-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Estelionato,Madrugada,31,4,2,3149.94,26.06,Crítico
2020,7,2020-07-01,Sudeste,RJ,Petrópolis,Zona Norte,Furto,Madrugada,35,9,1,2684.73,86.28,Crítico
2020,7,2020-07-01,Sudeste,MG,Belo Horizonte,Periferia,Tráfico,Madrugada,28,1,4,2568.19,69.55,Baixo
2020,7,2020-07-01,Sudeste,MG,Uberlândia,Periferia,Roubo,Madrugada,33,5,3,2804.87,82.64,Alto
2020,7,2020-07-01,Sudeste,MG,Juiz de Fora,Centro,Furto,Madrugada,28,3,6,3376.69,89.95,Baixo
2020,7,2020-07-01,Sudeste,ES,Vitória,Periferia,Homicídio,Noite,35,7,3,2489.81,107.63,Crítico
2020,7,2020-07-01,Sudeste,ES,Vila Velha,Zona Norte,Violência doméstica,Madrugada,28,1,6,2866.9,36.23,Crítico
2020,7,2020-07-01,Sudeste,ES,Serra,Zona Sul,Homicídio,Manhã,20,4,3,2484.26,88.18,Baixo
2020,7,2020-07-01,Sul,PR,Curitiba,Periferia,Estelionato,Noite,33,8,4,2705.09,71.05,Médio
2020,7,2020-07-01,Sul,PR,Londrina,Periferia,Roubo,Noite,31,3,4,2644.14,70.4,Alto
2020,7,2020-07-01,Sul,SC,Florianópolis,Zona Norte,Homicídio,Madrugada,28,6,4,2629.07,24.66,Crítico
2020,7,2020-07-01,Sul,SC,Joinville,Periferia,Violência doméstica,Tarde,31,3,1,2704.08,113.79,Alto
2020,7,2020-07-01,Sul,RS,Porto Alegre,Zona Norte,Tráfico,Noite,32,8,4,2448.57,23.03,Médio
2020,7,2020-07-01,Sul,RS,Caxias do Sul,Centro,Roubo,Noite,33,8,2,3686.01,36.16,Baixo
2020,8,2020-08-01,Norte,AM,Manaus,Periferia,Violência doméstica,Noite,25,3,2,2684.7,94.93,Crítico
2020,8,2020-08-01,Norte,PA,Belém,Centro,Homicídio,Madrugada,35,5,1,3949.43,17.77,Baixo
2020,8,2020-08-01,Norte,PA,Santarém,Periferia,Homicídio,Tarde,37,5,3,1867.25,68.6,Baixo
2020,8,2020-08-01,Norte,RO,Porto Velho,Zona Sul,Violência doméstica,Tarde,32,2,6,3393.2,46.63,Crítico
2020,8,2020-08-01,Norte,TO,Palmas,Periferia,Homicídio,Noite,26,6,8,3130.25,87.46,Alto
2020,8,2020-08-01,Nordeste,BA,Salvador,Periferia,Estelionato,Noite,30,4,5,2187.56,53.21,Crítico
2020,8,2020-08-01,Nordeste,BA,Feira de Santana,Zona Norte,Roubo,Manhã,33,6,3,2539.56,92.01,Alto
2020,8,2020-08-01,Nordeste,PE,Recife,Centro,Violência doméstica,Noite,36,5,2,2239.61,89.52,Baixo
2020,8,2020-08-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Homicídio,Tarde,26,4,4,2468.63,67.2,Médio
2020,8,2020-08-01,Nordeste,CE,Fortaleza,Centro,Homicídio,Tarde,29,7,2,3453.97,118.07,Médio
2020,8,2020-08-01,Nordeste,CE,Juazeiro do Norte,Zona Norte,Homicídio,Madrugada,36,4,1,2398.48,34.23,Médio
2020,8,2020-08-01,Nordeste,MA,São Luís,Centro,Furto,Manhã,25,5,3,2653.15,108.57,Alto
2020,8,2020-08-01,Nordeste,PB,João Pessoa,Zona Sul,Homicídio,Madrugada,34,6,3,3633.24,114.75,Alto
2020,8,2020-08-01,Centro-Oeste,DF,Brasília,Zona Sul,Tráfico,Madrugada,32,8,3,3360.27,87.25,Crítico
2020,8,2020-08-01,Centro-Oeste,GO,Goiânia,Periferia,Tráfico,Madrugada,34,4,3,2533.8,110.83,Crítico
2020,8,2020-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Sul,Furto,Manhã,31,4,5,3452.66,59.31,Médio
2020,8,2020-08-01,Centro-Oeste,MT,Cuiabá,Zona Norte,Tráfico,Manhã,30,5,1,1677.12,29.75,Baixo
2020,8,2020-08-01,Centro-Oeste,MS,Campo Grande,Periferia,Roubo,Madrugada,27,10,6,2632.58,84.58,Crítico
2020,8,2020-08-01,Sudeste,SP,São Paulo,Zona Sul,Roubo,Manhã,25,4,0,3145.3,46.9,Baixo
2020,8,2020-08-01,Sudeste,SP,Campinas,Periferia,Violência doméstica,Noite,28,5,2,2829.64,109.71,Baixo
2020,8,2020-08-01,Sudeste,SP,Ribeirão Preto,Periferia,Tráfico,Tarde,33,6,3,2837.0,113.58,Baixo
2020,8,2020-08-01,Sudeste,RJ,Rio de Janeiro,Centro,Homicídio,Noite,33,7,5,3106.53,89.42,Baixo
2020,8,2020-08-01,Sudeste,RJ,Niterói,Periferia,Homicídio,Madrugada,23,0,7,2063.43,95.4,Alto
2020,8,2020-08-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Tráfico,Noite,33,3,2,2896.99,113.34,Crítico
2020,8,2020-08-01,Sudeste,RJ,Petrópolis,Centro,Furto,Noite,30,5,2,3122.48,78.3,Médio
2020,8,2020-08-01,Sudeste,MG,Belo Horizonte,Periferia,Furto,Madrugada,24,3,2,2316.64,85.31,Médio
2020,8,2020-08-01,Sudeste,MG,Uberlândia,Periferia,Tráfico,Manhã,30,4,4,2899.42,62.84,Baixo
2020,8,2020-08-01,Sudeste,MG,Juiz de Fora,Centro,Violência doméstica,Madrugada,34,1,2,1799.0,87.19,Baixo
2020,8,2020-08-01,Sudeste,ES,Vitória,Zona Norte,Estelionato,Manhã,24,4,2,2151.06,17.68,Crítico
2020,8,2020-08-01,Sudeste,ES,Vila Velha,Zona Norte,Furto,Tarde,25,6,4,2242.34,66.63,Alto
2020,8,2020-08-01,Sudeste,ES,Serra,Zona Norte,Homicídio,Manhã,28,6,4,3576.34,81.71,Baixo
2020,8,2020-08-01,Sul,PR,Curitiba,Zona Sul,Violência doméstica,Manhã,29,2,2,1725.44,60.0,Médio
2020,8,2020-08-01,Sul,PR,Londrina,Zona Sul,Furto,Noite,32,4,2,3192.78,77.63,Alto
2020,8,2020-08-01,Sul,SC,Florianópolis,Periferia,Furto,Manhã,31,4,1,2875.63,85.9,Alto
2020,8,2020-08-01,Sul,SC,Joinville,Zona Sul,Furto,Manhã,26,6,1,3525.45,24.02,Alto
2020,8,2020-08-01,Sul,RS,Porto Alegre,Periferia,Estelionato,Madrugada,33,6,4,2013.26,15.76,Baixo
2020,8,2020-08-01,Sul,RS,Caxias do Sul,Centro,Roubo,Noite,28,6,3,1265.85,69.21,Médio
2020,9,2020-09-01,Norte,AM,Manaus,Zona Sul,Estelionato,Manhã,27,5,5,1814.14,107.63,Crítico
2020,9,2020-09-01,Norte,PA,Belém,Zona Sul,Estelionato,Noite,33,4,1,2533.78,100.39,Baixo
2020,9,2020-09-01,Norte,PA,Santarém,Zona Norte,Estelionato,Manhã,22,5,3,2351.42,21.54,Crítico
2020,9,2020-09-01,Norte,RO,Porto Velho,Centro,Estelionato,Tarde,24,4,2,3387.26,111.43,Crítico
2020,9,2020-09-01,Norte,TO,Palmas,Centro,Roubo,Manhã,27,9,2,1730.8,109.86,Crítico
2020,9,2020-09-01,Nordeste,BA,Salvador,Periferia,Homicídio,Madrugada,39,6,1,3537.06,20.01,Médio
2020,9,2020-09-01,Nordeste,BA,Feira de Santana,Zona Norte,Tráfico,Madrugada,27,11,3,2400.78,29.82,Crítico
2020,9,2020-09-01,Nordeste,PE,Recife,Zona Norte,Tráfico,Manhã,31,2,2,2246.35,29.87,Alto
2020,9,2020-09-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Sul,Furto,Madrugada,25,5,2,2965.43,37.44,Médio
2020,9,2020-09-01,Nordeste,CE,Fortaleza,Periferia,Violência doméstica,Tarde,28,5,4,2529.33,72.45,Médio
2020,9,2020-09-01,Nordeste,CE,Juazeiro do Norte,Zona Sul,Tráfico,Noite,28,4,6,3994.42,117.97,Alto
2020,9,2020-09-01,Nordeste,MA,São Luís,Zona Norte,Homicídio,Madrugada,23,5,2,3257.06,107.96,Crítico
2020,9,2020-09-01,Nordeste,PB,João Pessoa,Centro,Roubo,Noite,37,5,0,3122.33,61.1,Baixo
2020,9,2020-09-01,Centro-Oeste,DF,Brasília,Zona Norte,Furto,Noite,26,5,5,3056.69,48.62,Alto
2020,9,2020-09-01,Centro-Oeste,GO,Goiânia,Periferia,Homicídio,Tarde,32,2,3,3194.42,22.08,Alto
2020,9,2020-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Sul,Tráfico,Madrugada,27,2,5,4560.31,61.71,Alto
2020,9,2020-09-01,Centro-Oeste,MT,Cuiabá,Centro,Violência doméstica,Manhã,33,3,2,2628.08,63.28,Baixo
2020,9,2020-09-01,Centro-Oeste,MS,Campo Grande,Zona Norte,Tráfico,Tarde,33,5,8,1577.71,99.25,Baixo
2020,9,2020-09-01,Sudeste,SP,São Paulo,Zona Norte,Estelionato,Tarde,27,2,1,1872.58,79.71,Baixo
2020,9,2020-09-01,Sudeste,SP,Campinas,Zona Norte,Roubo,Noite,35,5,5,3667.96,102.63,Crítico
2020,9,2020-09-01,Sudeste,SP,Ribeirão Preto,Periferia,Tráfico,Tarde,34,7,1,2124.97,60.56,Alto
2020,9,2020-09-01,Sudeste,RJ,Rio de Janeiro,Zona Sul,Furto,Noite,32,7,3,2615.91,16.71,Baixo
2020,9,2020-09-01,Sudeste,RJ,Niterói,Centro,Homicídio,Noite,33,8,0,3004.61,29.42,Baixo
2020,9,2020-09-01,Sudeste,RJ,Nova Iguaçu,Periferia,Roubo,Madrugada,19,5,0,2710.99,60.69,Baixo
2020,9,2020-09-01,Sudeste,RJ,Petrópolis,Periferia,Furto,Manhã,37,4,6,2108.97,60.29,Médio
2020,9,2020-09-01,Sudeste,MG,Belo Horizonte,Zona Sul,Estelionato,Tarde,31,7,2,2837.6,62.02,Baixo
2020,9,2020-09-01,Sudeste,MG,Uberlândia,Zona Sul,Homicídio,Tarde,29,5,2,3291.95,25.72,Crítico
2020,9,2020-09-01,Sudeste,MG,Juiz de Fora,Centro,Estelionato,Tarde,32,10,5,2510.26,117.32,Médio
2020,9,2020-09-01,Sudeste,ES,Vitória,Periferia,Roubo,Noite,37,5,2,2767.88,94.77,Médio
2020,9,2020-09-01,Sudeste,ES,Vila Velha,Centro,Furto,Madrugada,26,4,3,3001.62,38.16,Baixo
2020,9,2020-09-01,Sudeste,ES,Serra,Centro,Furto,Tarde,28,2,1,2597.09,27.67,Médio
2020,9,2020-09-01,Sul,PR,Curitiba,Zona Sul,Tráfico,Noite,23,6,7,3679.01,20.48,Baixo
2020,9,2020-09-01,Sul,PR,Londrina,Centro,Furto,Noite,31,7,2,2971.73,36.43,Baixo
2020,9,2020-09-01,Sul,SC,Florianópolis,Zona Norte,Estelionato,Noite,29,10,2,2756.7,22.45,Alto
2020,9,2020-09-01,Sul,SC,Joinville,Zona Norte,Homicídio,Noite,27,2,2,3095.36,77.15,Médio
2020,9,2020-09-01,Sul,RS,Porto Alegre,Zona Sul,Roubo,Noite,20,10,4,2278.95,80.35,Crítico
2020,9,2020-09-01,Sul,RS,Caxias do Sul,Zona Sul,Furto,Madrugada,30,5,3,1748.58,67.03,Alto
2020,10,2020-10-01,Norte,AM,Manaus,Zona Sul,Homicídio,Noite,37,6,2,2963.89,91.11,Baixo
2020,10,2020-10-01,Norte,PA,Belém,Centro,Tráfico,Madrugada,30,3,3,2311.21,80.68,Crítico
2020,10,2020-10-01,Norte,PA,Santarém,Zona Norte,Violência doméstica,Madrugada,18,4,2,3457.5,63.56,Baixo
2020,10,2020-10-01,Norte,RO,Porto Velho,Periferia,Violência doméstica,Tarde,28,6,1,3490.4,59.04,Crítico
2020,10,2020-10-01,Norte,TO,Palmas,Zona Norte,Roubo,Madrugada,40,12,4,2209.74,66.81,Baixo
2020,10,2020-10-01,Nordeste,BA,Salvador,Centro,Roubo,Madrugada,33,6,3,2344.84,49.44,Baixo
2020,10,2020-10-01,Nordeste,BA,Feira de Santana,Zona Sul,Furto,Noite,31,6,4,1863.97,58.44,Alto
2020,10,2020-10-01,Nordeste,PE,Recife,Zona Sul,Estelionato,Noite,19,3,3,1444.88,77.52,Baixo
2020,10,2020-10-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Norte,Furto,Tarde,38,5,2,3735.28,14.22,Crítico
2020,10,2020-10-01,Nordeste,CE,Fortaleza,Zona Norte,Estelionato,Madrugada,20,2,3,2614.56,67.17,Médio
2020,10,2020-10-01,Nordeste,CE,Juazeiro do Norte,Centro,Tráfico,Manhã,30,5,5,2138.0,25.96,Alto
2020,10,2020-10-01,Nordeste,MA,São Luís,Zona Norte,Tráfico,Madrugada,26,5,3,3779.04,55.3,Alto
2020,10,2020-10-01,Nordeste,PB,João Pessoa,Periferia,Estelionato,Tarde,32,6,2,2160.3,61.86,Alto
2020,10,2020-10-01,Centro-Oeste,DF,Brasília,Periferia,Violência doméstica,Manhã,39,8,4,4373.06,52.81,Baixo
2020,10,2020-10-01,Centro-Oeste,GO,Goiânia,Centro,Roubo,Tarde,35,4,0,1674.84,39.79,Baixo
2020,10,2020-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Periferia,Roubo,Noite,28,11,2,1977.69,93.56,Crítico
2020,10,2020-10-01,Centro-Oeste,MT,Cuiabá,Periferia,Estelionato,Manhã,25,5,3,2814.92,111.9,Baixo
2020,10,2020-10-01,Centro-Oeste,MS,Campo Grande,Zona Norte,Homicídio,Tarde,19,2,2,2951.86,106.21,Médio
2020,10,2020-10-01,Sudeste,SP,São Paulo,Zona Norte,Roubo,Tarde,37,5,2,3221.88,114.55,Médio
2020,10,2020-10-01,Sudeste,SP,Campinas,Centro,Violência doméstica,Noite,30,6,2,3414.65,76.57,Baixo
2020,10,2020-10-01,Sudeste,SP,Ribeirão Preto,Periferia,Estelionato,Manhã,32,6,3,3862.63,72.83,Médio
2020,10,2020-10-01,Sudeste,RJ,Rio de Janeiro,Centro,Homicídio,Tarde,32,8,4,1722.91,92.57,Médio
2020,10,2020-10-01,Sudeste,RJ,Niterói,Zona Norte,Homicídio,Manhã,36,4,2,3265.28,45.5,Alto
2020,10,2020-10-01,Sudeste,RJ,Nova Iguaçu,Periferia,Homicídio,Madrugada,27,6,3,3147.8,75.3,Crítico
2020,10,2020-10-01,Sudeste,RJ,Petrópolis,Zona Sul,Furto,Noite,24,5,3,2924.13,106.52,Médio
2020,10,2020-10-01,Sudeste,MG,Belo Horizonte,Zona Norte,Homicídio,Madrugada,31,7,0,3239.28,103.24,Alto
2020,10,2020-10-01,Sudeste,MG,Uberlândia,Periferia,Violência doméstica,Tarde,36,4,3,2842.78,14.42,Médio
2020,10,2020-10-01,Sudeste,MG,Juiz de Fora,Centro,Tráfico,Noite,24,2,1,3009.47,36.98,Alto
2020,10,2020-10-01,Sudeste,ES,Vitória,Zona Sul,Roubo,Manhã,34,7,5,1527.89,32.29,Médio
2020,10,2020-10-01,Sudeste,ES,Vila Velha,Centro,Homicídio,Tarde,29,6,1,3152.78,83.35,Crítico
2020,10,2020-10-01,Sudeste,ES,Serra,Periferia,Estelionato,Manhã,33,4,3,3781.74,38.9,Crítico
2020,10,2020-10-01,Sul,PR,Curitiba,Zona Norte,Estelionato,Madrugada,28,5,4,1880.1,38.83,Baixo
2020,10,2020-10-01,Sul,PR,Londrina,Zona Sul,Estelionato,Noite,31,10,0,3004.33,100.27,Alto
2020,10,2020-10-01,Sul,SC,Florianópolis,Periferia,Tráfico,Madrugada,26,5,3,2337.17,97.13,Baixo
2020,10,2020-10-01,Sul,SC,Joinville,Centro,Homicídio,Tarde,27,6,1,3501.1,111.84,Baixo
2020,10,2020-10-01,Sul,RS,Porto Alegre,Zona Sul,Roubo,Noite,23,4,2,3243.95,17.42,Médio
2020,10,2020-10-01,Sul,RS,Caxias do Sul,Centro,Roubo,Madrugada,28,5,2,3362.22,79.36,Baixo
2020,11,2020-11-01,Norte,AM,Manaus,Zona Sul,Roubo,Madrugada,31,8,2,2808.49,113.51,Baixo
2020,11,2020-11-01,Norte,PA,Belém,Centro,Roubo,Madrugada,35,5,2,2236.33,92.36,Alto
2020,11,2020-11-01,Norte,PA,Santarém,Zona Norte,Estelionato,Tarde,24,2,5,3109.42,16.56,Alto
2020,11,2020-11-01,Norte,RO,Porto Velho,Centro,Homicídio,Tarde,29,2,2,3117.59,117.43,Crítico
2020,11,2020-11-01,Norte,TO,Palmas,Centro,Estelionato,Noite,36,8,0,1510.23,85.68,Médio
2020,11,2020-11-01,Nordeste,BA,Salvador,Centro,Tráfico,Manhã,21,5,4,2707.4,88.67,Baixo
2020,11,2020-11-01,Nordeste,BA,Feira de Santana,Centro,Homicídio,Noite,29,1,1,2677.14,39.99,Alto
2020,11,2020-11-01,Nordeste,PE,Recife,Periferia,Roubo,Madrugada,25,3,4,1126.98,45.71,Crítico
2020,11,2020-11-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Furto,Manhã,30,3,6,1817.97,56.07,Médio
2020,11,2020-11-01,Nordeste,CE,Fortaleza,Zona Norte,Estelionato,Noite,29,3,3,3777.98,89.6,Alto
2020,11,2020-11-01,Nordeste,CE,Juazeiro do Norte,Zona Sul,Estelionato,Noite,37,7,3,2243.89,117.14,Baixo
2020,11,2020-11-01,Nordeste,MA,São Luís,Zona Norte,Roubo,Manhã,32,7,3,2065.6,94.7,Baixo
2020,11,2020-11-01,Nordeste,PB,João Pessoa,Zona Sul,Violência doméstica,Noite,29,6,1,3197.14,13.46,Médio
2020,11,2020-11-01,Centro-Oeste,DF,Brasília,Periferia,Furto,Madrugada,34,4,3,2668.12,25.09,Crítico
2020,11,2020-11-01,Centro-Oeste,GO,Goiânia,Centro,Estelionato,Tarde,33,6,4,3388.05,97.63,Médio
2020,11,2020-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Norte,Roubo,Tarde,29,6,2,2853.81,103.89,Médio
2020,11,2020-11-01,Centro-Oeste,MT,Cuiabá,Zona Norte,Furto,Manhã,30,4,3,2671.21,21.67,Alto
2020,11,2020-11-01,Centro-Oeste,MS,Campo Grande,Centro,Tráfico,Manhã,31,6,4,2248.45,18.34,Médio
2020,11,2020-11-01,Sudeste,SP,São Paulo,Zona Norte,Violência doméstica,Madrugada,25,11,1,2395.81,112.54,Alto
2020,11,2020-11-01,Sudeste,SP,Campinas,Zona Norte,Estelionato,Madrugada,25,4,3,1849.17,35.78,Baixo
2020,11,2020-11-01,Sudeste,SP,Ribeirão Preto,Centro,Homicídio,Madrugada,23,5,2,2040.08,84.8,Alto
2020,11,2020-11-01,Sudeste,RJ,Rio de Janeiro,Centro,Furto,Noite,25,2,2,2704.61,114.82,Crítico
2020,11,2020-11-01,Sudeste,RJ,Niterói,Centro,Furto,Madrugada,30,7,3,3261.6,45.41,Médio
2020,11,2020-11-01,Sudeste,RJ,Nova Iguaçu,Zona Sul,Tráfico,Tarde,28,6,1,1651.73,68.9,Baixo
2020,11,2020-11-01,Sudeste,RJ,Petrópolis,Periferia,Homicídio,Madrugada,23,3,1,1663.52,62.97,Baixo
2020,11,2020-11-01,Sudeste,MG,Belo Horizonte,Periferia,Roubo,Tarde,31,4,5,3419.96,89.76,Baixo
2020,11,2020-11-01,Sudeste,MG,Uberlândia,Centro,Roubo,Madrugada,44,5,2,1779.52,83.0,Alto
2020,11,2020-11-01,Sudeste,MG,Juiz de Fora,Centro,Estelionato,Tarde,34,6,3,3756.73,43.13,Médio
2020,11,2020-11-01,Sudeste,ES,Vitória,Centro,Roubo,Noite,27,7,1,1740.81,113.55,Alto
2020,11,2020-11-01,Sudeste,ES,Vila Velha,Centro,Roubo,Tarde,33,6,4,3078.36,104.37,Crítico
2020,11,2020-11-01,Sudeste,ES,Serra,Periferia,Roubo,Manhã,26,3,4,3223.06,57.7,Crítico
2020,11,2020-11-01,Sul,PR,Curitiba,Periferia,Violência doméstica,Manhã,37,4,5,3516.79,63.92,Crítico
2020,11,2020-11-01,Sul,PR,Londrina,Centro,Violência doméstica,Noite,23,4,4,2747.78,41.69,Baixo
2020,11,2020-11-01,Sul,SC,Florianópolis,Periferia,Furto,Madrugada,33,5,3,2732.72,76.26,Alto
2020,11,2020-11-01,Sul,SC,Joinville,Zona Sul,Estelionato,Madrugada,32,7,2,1958.09,107.73,Crítico
2020,11,2020-11-01,Sul,RS,Porto Alegre,Periferia,Furto,Manhã,27,7,1,2344.99,94.55,Médio
2020,11,2020-11-01,Sul,RS,Caxias do Sul,Zona Norte,Homicídio,Madrugada,36,2,3,2687.9,20.14,Baixo
